iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/earthsci-for/data-science-and-data-management,data science and data management,,"Data science is an interdisciplinary academic field that uses statistics, scientific computing, scientific methods, processes, algorithms, and systems to extract or extrapolate knowledge and insights from noisy, structured, and unstructured data. Data management is the practice of collecting, organizing, protecting, and storing an organization’s data so it can be analysed for business decisions or provided to third parties.",data management and data science,https://linked.data.gov.au/def/earthsci-for/information-and-computing-sciences,https://linked.data.gov.au/def/earthsci-for/data-mining-and-knowledge-discovery,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/deep-learning,deep learning,,"Deep learning is a subset of machine learning methods that utilize neural networks for representation learning, i.e. simulate the complex decision-making power of the human brain. The field takes inspiration from biological neuroscience and is centered around stacking artificial neurons into layers and 'training' them to process data. The adjective 'deep' refers to the use of multiple layers (ranging from three to several hundred or thousands) in the network.'",,https://linked.data.gov.au/def/earthsci-for/artificial-intelligence,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/artificial-intelligence,artificial intelligence,AI,"Artificial intelligence (AI), in its broadest sense, is intelligence exhibited by machines, particularly computer systems, i.e. the capability of machines/computers to imitate intelligent human behaviour without being explicitly programmed. By extension, a field of research in computer science that develops and studies methods and software that enable machines to perceive their environment and uses learning and intelligence to take actions that maximize their chances of achieving defined goals.",,https://linked.data.gov.au/def/earthsci-for/information-and-computing-sciences,"https://linked.data.gov.au/def/earthsci-for/deep-learning|https://linked.data.gov.au/def/earthsci-for/machine-learning",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/dendrochronology,dendrochronology,,The study of annual growth rings of trees for dating of the recent past.,dendrogeochronology,https://linked.data.gov.au/def/earthsci-for/geochronology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/descriptive-mineralogy,descriptive mineralogy,,"Descriptive mineralogy includes a description of the crystallographic, general physical and chemical characters of each mineral species, and provides an account of their mode of occurrence and characteristic associations. For minerals possessing an economic value, it includes a brief statement of their uses and industrial applications.",,https://linked.data.gov.au/def/earthsci-for/mineralogy,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/digital-heritage,digital heritage,430204,"Digital heritage is the use of digital media in the service of understanding and preserving cultural or natural heritage; more specifically, according to the Charter on the Preservation of Digital Heritage of UNESCO, digital heritage is defined as embracing 'cultural, educational, scientific and administrative resources, as well as technical, legal, medical and other kinds of information created digitally, or converted into digital form from existing analogue resources'. The main goal of the digitization of cultural and natural heritage is to enable the preservation and permanent access of current and future generations to culturally and scientific important objects at all scales.",,https://linked.data.gov.au/def/earthsci-for/heritage-archive-and-museum-studies,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/downhole-petrophysics,downhole petrophysics,,"Downhole, or borehole, geophysical surveys measure the physical properties of rocks along a subsurface drillhole.",borehole petrophysics,https://linked.data.gov.au/def/earthsci-for/petrophysics,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/drilling,drilling,,"Studies related to and associated with the technological advancement of drilling operations, aimed at mitigating the drilling operational deficiencies and instabilities that could hinder operational performance activities and the economic part of drilling development with great effort to minimize their environmental footprint. It includes geoscience-related results obtained during the testing of improved or emerging technologies.",,https://linked.data.gov.au/def/earthsci-for/resource-geoscience,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/resource-geoscience,resource geoscience,370508,"The study of fuels, metals and other materials of economic interest; it is concerned with the distribution, value and availability of resources, and the cost and benefits of their recovery.","economic geology|resource geology",https://linked.data.gov.au/def/earthsci-for/geology,"https://linked.data.gov.au/def/earthsci-for/logging|https://linked.data.gov.au/def/earthsci-for/energy-geoscience|https://linked.data.gov.au/def/earthsci-for/drilling|https://linked.data.gov.au/def/earthsci-for/economic-analysis|https://linked.data.gov.au/def/earthsci-for/mineral-resource-geology|https://linked.data.gov.au/def/earthsci-for/quarry-and-extractive-resource-geology",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/drilling-engineering,drilling engineering,,The science of designing as well as safely and economically making a hole (also called a well or wellbore) from the surface through a rock (or formation) to target potential energy or mineral resources in the subsurface and facilitate the evaluation of the geological intervals penetrated.,,https://linked.data.gov.au/def/earthsci-for/resources-engineering,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/resources-engineering,resources engineering,4019,"Engineering that applies various branches of science in order to create new technology that aims to protect, maintain, extract, and establish sustainable natural resources.",,https://linked.data.gov.au/def/earthsci-for/engineering,"https://linked.data.gov.au/def/earthsci-for/drilling-engineering|https://linked.data.gov.au/def/earthsci-for/geomechanics-and-resources-geotechnical-engineering|https://linked.data.gov.au/def/earthsci-for/geostorage-engineering|https://linked.data.gov.au/def/earthsci-for/petroleum-and-reservoir-engineering",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/earth-and-space-science-informatics,Earth and space science informatics,370402,"Earth and Space Science Informatics (ESSI) encompasses a broad field that addresses data management practices, computation and analysis, and hardware and software infrastructure. It involves collaborative work to assess, design, implement, and promote practices and tools that enable effective data management, discovery, integration, and reuse for interdisciplinary work in Earth and space science (ESS) disciplines.",,https://linked.data.gov.au/def/earthsci-for/geoinformatics,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/earth-system-science,earth system science,,"The study of Earth as an integrated system, particularly the physical, chemical, biological and human interactions that determine the past, current and future states of the Earth. Earth System Science is the study of the interactions and interdependencies within and between the Earth’s various physical, chemical and biological “spheres” (lithosphere, hydrosphere, biosphere, atmosphere, cryosphere), and the impacts that changes to any of these may have for the entire Earth System (including humans).",,,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/ecology,ecology,3103,"A branch of biology concerning interactions among organisms and their biophysical environment, which includes both biotic and abiotic components.",,https://linked.data.gov.au/def/earthsci-for/biological-sciences,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/biological-sciences,biological sciences,31,"The natural science that studies life and living organisms, including their physical structure, chemical processes, molecular interactions, physiological mechanisms, development and evolution.",,,https://linked.data.gov.au/def/earthsci-for/ecology,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/economic-analysis,economic analysis,,A discipline that investigates and promotes understanding of economic and policy issues associated with the production and use of mineral and energy commodities.,,https://linked.data.gov.au/def/earthsci-for/resource-geoscience,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/electrical-geophysics,electrical geophysics,,"The use of geophysical methods to detect and image different electrical properties of the subsurface, by measuring naturally occurring (i.e. passive) or artificially introduced (i.e. active) voltage potentials, electrical currents, and/or electromagnetic fields. Subsurface electrical properties can be measured galvanically via direct electrode connection to the ground or inductively via electromagnetic field induction through the subsurface. The Electrical resistivity technique is used to determine the resistivity of subsurface materials, the Induced Polarization (IP) technique is used to measure the decay of voltage in the ground, and the Self-Potential (SP) technique looks for natural voltage sources underground.",,https://linked.data.gov.au/def/earthsci-for/electrical-and-electromagnetic-methods-in-geophysics,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/electrical-and-electromagnetic-methods-in-geophysics,electrical and electromagnetic methods in geophysics,370602,"Geophysical methods that involve the use of electrical and electromagnetic fields to study the subsurface properties of the Earth. These methods exploit the interaction between electromagnetic waves and the electrical conductivity, permittivity, and magnetic susceptibility of subsurface materials.",,https://linked.data.gov.au/def/earthsci-for/geophysics,"https://linked.data.gov.au/def/earthsci-for/electrical-geophysics|https://linked.data.gov.au/def/earthsci-for/electromagnetic-geophysics|https://linked.data.gov.au/def/earthsci-for/magnetotellurics",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/electromagnetic-geophysics,electromagnetic geophysics,EM,The use of geophysical methods to detect and image the electrical properties of the subsurface by inducing electromagnetic (EM) energy within the subsurface (i.e. propagation of electromagnetic fields composed of an alternating electric intensity and magnetizing force) and measuring the response of earth materials.,,https://linked.data.gov.au/def/earthsci-for/electrical-and-electromagnetic-methods-in-geophysics,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/elevation,elevation,,"The measurement and modelling of the elevation of geographic locations, i.e. of the height above or below a fixed reference point, most commonly a reference geoid (a mathematical model of the Earth's sea level as an equipotential gravitational surface).",,https://linked.data.gov.au/def/earthsci-for/geodesy,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geodesy,geodesy,370603,"The science of measuring and representing the geometry (size and shape) of the Earth and the precise location of points on its surface; it includes the determination of the gravitational field of the Earth and the study of temporal variations such as Earth tides, polar motion, and rotation of the Earth.",,https://linked.data.gov.au/def/earthsci-for/geophysics,https://linked.data.gov.au/def/earthsci-for/elevation,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/energy-exploration,energy exploration,,"The search for deposits of useful fossil fuels and energy resources. It includes multidisciplinary approaches, including geological studies, remote sensing, photogeology, geophysical and geochemical methods, and both surface and below ground investigations.",,https://linked.data.gov.au/def/earthsci-for/energy-geoscience,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/engineering-geology,engineering geology,,"The application of geology to engineering study for the purpose of assuring that the geological factors regarding the location, design, construction, operation and maintenance of engineering works are recognized and accounted for. Engineering geologists provide geological and geotechnical recommendations, analysis, and design associated with human development and various types of structures. The realm of the engineering geologist is essentially in the area of Earth-structure interactions, or investigation of how the Earth or Earth processes impact human-made structures and human activities.",,https://linked.data.gov.au/def/earthsci-for/geology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/environmental-engineering,environmental engineering,4011,"A professional engineering discipline related to environmental science that encompasses broad scientific topics like chemistry, biology, ecology, geology, hydraulics, hydrology, microbiology, and mathematics to create solutions that will protect and also improve the health of living organisms and improve the quality of the environment.",,https://linked.data.gov.au/def/earthsci-for/engineering,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/engineering,engineering,40,"The practice of using natural science, mathematics, and the (engineering) design process to solve technical problems, increase efficiency and productivity, and improve systems. More specifically, 'the creative application of scientific principles to design or develop structures, machines, apparatus, or manufacturing processes, or works utilizing them singly or in combination; or to construct or operate the same with full cognizance of their design; or to forecast their behaviour under specific operating conditions; all as respects an intended function, economics of operation and safety to life and property' (American Engineers' Council for Professional Development).",,,"https://linked.data.gov.au/def/earthsci-for/geomatic-engineering|https://linked.data.gov.au/def/earthsci-for/resources-engineering|https://linked.data.gov.au/def/earthsci-for/environmental-engineering",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/environmental-geochemistry,environmental geochemistry,,"The study of the effect on humans (and life in general) of the distribution and interrelations of the chemical elements and radioactivity among surficial rocks, water, air, and biota.",,https://linked.data.gov.au/def/earthsci-for/environmental-sciences,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/environmental-sciences,environmental sciences,41,"An interdisciplinary academic field that integrates physical, biological and information sciences to the study of the environment, and the solution of environmental problems. It specifically addresses: (1) social and political decision making and policy setting relative to the environment or environmental ethics, (2) the planning and management of natural and human resources with an emphasis on the social and political aspects, and (3) legal and regulatory aspects of environmental protection activities carried out by the government under its powers.",,,"https://linked.data.gov.au/def/earthsci-for/environmental-geochemistry|https://linked.data.gov.au/def/earthsci-for/soil-sciences|https://linked.data.gov.au/def/earthsci-for/environmental-management",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/experimental-mineralogy,experimental mineralogy,,"Experimental mineralogy and petrology are the Earth science disciplines that model or simulate mineralogical, petrological, and geochemical processes within the laboratory in order to understand the physical and chemical properties of minerals, rocks, melts, and fluids and their interactions.",,https://linked.data.gov.au/def/earthsci-for/mineralogy,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/experimental-petrology,experimental petrology,,"A discipline that employs high-pressure, high-temperature apparatus to investigate the geochemistry and phase relations of natural or synthetic materials at elevated pressures and temperatures. Experiments are particularly useful for investigating rocks of the lower crust and upper mantle that rarely survive the journey to the surface in pristine condition. They are also one of the prime sources of information about completely inaccessible rocks, such as those in the Earth's lower mantle and in the mantles of the other terrestrial planets and the Moon. The work of experimental petrologists has laid a foundation on which modern understanding of igneous and metamorphic processes has been built.",,https://linked.data.gov.au/def/earthsci-for/petrology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/petrology,petrology,370503,"That branch of geology dealing with the origin, occurrence, structure, and history of rocks, including the conditions under which they form. Petrology is broader in scope than petrography.",,https://linked.data.gov.au/def/earthsci-for/geology,"https://linked.data.gov.au/def/earthsci-for/experimental-petrology|https://linked.data.gov.au/def/earthsci-for/fluid-inclusion-petrology|https://linked.data.gov.au/def/earthsci-for/igneous-petrology|https://linked.data.gov.au/def/earthsci-for/metamorphic-petrology|https://linked.data.gov.au/def/earthsci-for/petrography|https://linked.data.gov.au/def/earthsci-for/ore-petrology|https://linked.data.gov.au/def/earthsci-for/organic-petrology|https://linked.data.gov.au/def/earthsci-for/sedimentary-petrology",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/exploration-geochemistry,exploration geochemistry,370301,"Geochemistry that is specifically focused on identification of mineralization, its dispersion haloes, alteration patterns and distribution. It specifically focuses on the enrichment or depletion of certain elements (including pathfinders) having a genetic affinity to the target mineralization. Exploration geochemistry is typical of exploration stages aiming at locating mineral deposits but also applies to the near-mine exploration conducted to further locate and delineate resources.",,https://linked.data.gov.au/def/earthsci-for/geochemistry,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/extraterrestrial-geology,extraterrestrial geology,370507,"A planetary science discipline concerned with the geology of celestial bodies such as the planets and their moons, asteroids, comets, and meteorites, i.e. a science that applies principles and techniques of geology, geochemistry, and geophysics to the study of the nature, origin, and history of the condensed matter and gases in the solar system and beyond. It includes a) remote-sensing observations and in situ manned exploration of other planetary bodies, such as the Moon and Mars, Venus, Mercury, and 'earthlike' or 'rocky' satellite moons of the giant planets; b) the study of the chemistry, mineralogy (cosmic mineralogy), and history of objects that occur on the Earth but are of known or possible extraterrestrial origin (such as meteorites and tektites) or that are returned to the Earth (such as lunar samples); and c) the study of the effects of extraterrestrial processes (such as meteorite impact, solar energy changes, and tides) on the Earth in the present and past.","astrogeology|exogeology|planetary geology",https://linked.data.gov.au/def/earthsci-for/geology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/fluid-extract-geochemistry,fluid extract geochemistry,,Analysis of the chemical and physical properties of fluids extracted from rocks and geological materials in the subsurface.,,https://linked.data.gov.au/def/earthsci-for/geochemistry,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/fluid-inclusion-geochemistry,fluid inclusion geochemistry,,"The study of the composition, stratigraphy and petrology of liquids and/or gases contained within tiny (usually in the order of micrometres) cavities formed either by the entrapment in crystal irregularities of fluids from which the mineral/rock crystallized, or by any process after the crystallization of the host mineral is essentially complete (e.g. healing of fractures within a crystal).",,https://linked.data.gov.au/def/earthsci-for/geochemistry,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/fluid-inclusion-petrology,fluid inclusion petrology,,"The study of tiny encapsulations of fluids that trap oil, gas, water and solid phases in minerals and rocks to determine parameters such as temperature, pressure, salinity, density and depth of trapping — thereby providing direct information about the conditions of formation. In the case of hydrocarbon exploration, these studies are conducted to assess the fluid history of the rock/sedimentary basin and the prevailing thermal conditions, to determine whether oil and gas are likely to be found at a particular location, as well as the source and type of hydrocarbon present.","fluid inclusion analysis|fluid inclusion studies",https://linked.data.gov.au/def/earthsci-for/petrology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/forensic-geology,forensic geology,,"The study of trace evidence provided by Earth materials that is used to answer questions raised by the legal system, specifically the potential to link a suspect to a particular crime or a particular crime scene.",geoforensics,https://linked.data.gov.au/def/earthsci-for/geology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/functional-morphology,functional morphology,,"Functional morphology is an interpretative subdiscipline of paleobiology, and is the study of the form, structure and function of organisms or parts of organisms in terms of the biological roles that they play (i.e. function and behaviour).",,https://linked.data.gov.au/def/earthsci-for/morphological-paleontology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/morphological-paleontology,morphological paleontology,,"A branch of paleontology that deals with the form and structure of organisms based on their fossil remains; especially a study of the forms, relations, and phylogenetic development of biological structures apart from their functions.","palaeomorphology|paleomorphology",https://linked.data.gov.au/def/earthsci-for/paleontology,https://linked.data.gov.au/def/earthsci-for/functional-morphology,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/gemmology,gemmology,,"The science and study of natural and artificial gemstones, including their source, description, geology, origin, identification, grading and appraisal.",gemology,https://linked.data.gov.au/def/earthsci-for/mineralogy-and-crystallography,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/genetic-mineralogy,genetic mineralogy,,"The empirical investigation of the principles that control mineral formation in the geological environment, including mineral paragenesis and the physical and chemical parameters of formation and alteration (mineral ontogenesis); the quantitative geothermometric, geobarometric, and chemical studies of mineral-forming systems; and experimental modelling of crystal growth in the laboratory.",,https://linked.data.gov.au/def/earthsci-for/mineralogy,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geoarcheology,geoarcheology,,"A multi-disciplinary approach that uses the techniques and subject matter of geography, geology, geophysics and other Earth sciences to examine topics which inform archeological and chronological knowledge and thought. Geoarcheologists study the natural physical processes that affect archeological sites such as geomorphology, the formation of sites through geological processes and the effects on buried sites and artifacts post-deposition.",geoarchaeology,https://linked.data.gov.au/def/earthsci-for/archeology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/archeology,archeology,4301,The study of human cultures through the recovery and analysis of their material relics.,archaeology,"https://linked.data.gov.au/def/earthsci-for/history,-heritage-and-archeology","https://linked.data.gov.au/def/earthsci-for/geoarcheology|https://linked.data.gov.au/def/earthsci-for/maritime-archeology",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geochemistry-not-elsewhere-classified,geochemistry not elsewhere classified,370399,Geochemical data and information not otherwise described by other sub-categories of geochemistry.,,https://linked.data.gov.au/def/earthsci-for/geochemistry,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geoconservation,geoconservation,,"The practice of protecting and managing sites and landscapes which have value for their geology or geomorphology. The identification (cf. geoheritage) and conservation of these geological sites is through government agencies and local geological societies. The designation of these sites is done through an analysis of the site, and the production of proper management infrastructure. The principles of geoconservation are to create a means of protection for the sites and assess their value to the geological and wider community. Typically the conservation of geodiversity at a site or within a landscape takes place alongside that of biodiversity.",,https://linked.data.gov.au/def/earthsci-for/land-use-and-environmental-planning,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/land-use-and-environmental-planning,land use and environmental planning,330404,"Land-use and environmental planning involves the regulation and commitment of land-use, as to how the landscape is used (whether for food production, forestry, nature conservation, water storage, urban development, mining, etc.), to ensure the most efficient, effective and beneficial management and utilization of resources, and to provide optimal environmental and social outcomes.",,https://linked.data.gov.au/def/earthsci-for/urban-and-regional-planning,"https://linked.data.gov.au/def/earthsci-for/geoconservation|https://linked.data.gov.au/def/earthsci-for/geotourism",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geodynamics,geodynamics,370604,"A subfield of geophysics dealing with the forces and processes of the interior of the Earth. It applies physics, chemistry and mathematics to the understanding of how mantle convection leads to plate tectonics and geological phenomena such as seafloor spreading, mountain building, volcanoes, earthquakes, faulting and so on. It also attempts to probe the internal activities of the Earth by measuring magnetic fields, gravity, and seismic waves, as well as the mineralogy of rocks and their isotopic composition.",,https://linked.data.gov.au/def/earthsci-for/geophysics,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geoethics,geoethics,,"The branch of ethics that considers the interaction of human activity with the physical world and with the practice of the Earth Sciences. It comprises scientific research and philosophical reflection on the values governing human behaviours wherever they interact with the Earth system, including the ethical, social, and cultural implications of the activities of geoscientists when conducting scientific and technological research and practice.",,https://linked.data.gov.au/def/earthsci-for/earth-sciences,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/earth-sciences,earth sciences,37,"An all-embracing term for all fields of natural sciences related to the planet Earth. It is occasionally used as a synonym for geology or geological sciences, but this usage is misleading because in its wider scope earth science may be considered to include such subjects as meteorology, physical oceanography, soil chemistry, and agronomy.",geosciences,,"https://linked.data.gov.au/def/earthsci-for/geophysics|https://linked.data.gov.au/def/earthsci-for/geology|https://linked.data.gov.au/def/earthsci-for/geochemistry|https://linked.data.gov.au/def/earthsci-for/geoinformatics|https://linked.data.gov.au/def/earthsci-for/geoethics|https://linked.data.gov.au/def/earthsci-for/physical-geography-and-environmental-geoscience|https://linked.data.gov.au/def/earthsci-for/atmospheric-sciences",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geographic-information-science,Geographic Information Science (GIScience),,"Geographic Information Science (GIScience) is the basic research field that seeks to redefine geographic concepts and their use in the context of geographic information systems. GIScience also examines the impacts of GIS on individuals and society, and the influences of society on GIS. GIScience re-examines some of the most fundamental themes in traditional spatially oriented fields such as geography, cartography, and geodesy, while incorporating more recent developments in cognitive and information science",GIScience,https://linked.data.gov.au/def/earthsci-for/geomatic-engineering,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geohazard,geohazard,,"The study of adverse geological conditions capable of causing widespread damage or loss of property and life. These hazards are geological and environmental conditions and involve long-term or short-term geological processes. Geohazards can be relatively small features (e.g. geyser) but can also attain huge dimensions (e.g. submarine or surface landslide) and affect local and regional socio-economics to a large extent (e.g. tsunamis, volcanic eruptions).",,https://linked.data.gov.au/def/earthsci-for/geology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geoheritage,geoheritage,,"The identification of global, national, state-wide, or local features of geology (such as igneous, metamorphic, sedimentary, stratigraphic, structural, geochemical, mineralogical, paleontological, geomorphical, pedological, and hydrological attributes) that are: (a) intrinsically important or culturally important sites; (b) offer information or insights into the formation or evolution of the Earth, or into the history of science, or (c) that can be used for research, teaching, or reference. Geoheritage is inextricably linked to geoconservation, for the preservation of these sites for posterity.",,"https://linked.data.gov.au/def/earthsci-for/history,-heritage-and-archeology",,,https://linked.data.gov.au/def/earthsci-for
"https://linked.data.gov.au/def/earthsci-for/history,-heritage-and-archeology","history, heritage and archeology",43,"Collectively, the study of practices, items and places designated as significant, including the investigation and interpretation of past human events (history), the identification, conservation and presentation of significant places, processes and items (heritage), and the study of human cultures through recovered artefacts or relics (archeology). Although history and archeology imply the interpretation of human culture, heritage and museum studies can be applied to concepts of both natural (abiotic or biotic) or cultural significance.",,,"https://linked.data.gov.au/def/earthsci-for/heritage-archive-and-museum-studies|https://linked.data.gov.au/def/earthsci-for/archeology|https://linked.data.gov.au/def/earthsci-for/geoheritage",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geoinformatics-not-elsewhere-classified,geoinformatics not elsewhere classified,370499,Geoinformatics data and information not otherwise described by other sub-categories of geoinformatics.,,https://linked.data.gov.au/def/earthsci-for/geoinformatics,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geological-mapping,geological mapping,,"The process of making observations in the field, as well as collecting and studying samples of Earth's materials to understand the geology of an area, and more specifically to produce a diagram, drawing, or other graphical representation of the area in question, by means of signs and/or symbols and with the means of orientation indicated, so that the relative position and size of each feature on the map corresponds to its correct geographical situation according to a definite and established scale and projection.",geoscience mapping,https://linked.data.gov.au/def/earthsci-for/geology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geological-modelling,geological modelling,,The applied science of creating computerized representations of portions of the Earth’s subsurface based on geophysical and geological observations made on and below the Earth surface.,"geo-modelling|geomodelling",https://linked.data.gov.au/def/earthsci-for/geoscience-data-visualisation,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geoscience-data-visualisation,geoscience data visualisation,370403,"The developing of tools that promote geoscience data integration and synthesis, and also facilitate quantitative cross-disciplinary access to data.",,https://linked.data.gov.au/def/earthsci-for/geoinformatics,"https://linked.data.gov.au/def/earthsci-for/geological-modelling|https://linked.data.gov.au/def/earthsci-for/geophysical-modelling",,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geology-not-elsewhere-classified,geology not elsewhere classified,370599,Geological data and information not otherwise described by other sub-categories of geology.,,https://linked.data.gov.au/def/earthsci-for/geology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geomatic-engineering-not-elsewhere-classified,geomatic engineering not elsewhere classified,401399,Geomatic engineering data and information not otherwise described by other sub-categories of geomatics engineering.,,https://linked.data.gov.au/def/earthsci-for/geomatic-engineering,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geomatics,geomatics,,"The discipline concerned with the collection, distribution, storage, analysis, processing, presentation of geographic data or geographic information, as well as the products, services and tools involved in the collection, integration and management of geographic (geospatial) data.",spatial science,https://linked.data.gov.au/def/earthsci-for/geomatic-engineering,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geomechanics-and-resources-geotechnical-engineering,geomechanics and resources geotechnical engineering,401902,"A branch at the intersection of geology and engineering that embraces the fundamentals of structural geology and a knowledge of the response, or strain, of earth materials (soil and rocks) to deformation or changes caused by the application of stress and/or strain energy, as well as the application of such studies to solve engineering problems in the design of engineering works.",,https://linked.data.gov.au/def/earthsci-for/resources-engineering,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/geometallurgy,geometallurgy,,"The practice of combining geology or geostatistics with extractive metallurgy, to create a spatially or geologically based predictive model to optimize the efficiency of mineral processing plants. Geometallurgy specifically maps the 3D variability in petrophysical and mineralogical properties of an entire orebody, to define domains that require different mining and metallurgical processing techniques, to maximize recovery of the saleable product at minimum cost.",,https://linked.data.gov.au/def/earthsci-for/mining-geology,,,https://linked.data.gov.au/def/earthsci-for
https://linked.data.gov.au/def/earthsci-for/mining-geology,mining geology,,"Studies related to the process of extracting metallic or non-metallic mineral deposits from the Earth. The term may also include the preliminary treatment of extracted materials, e.g. cleaning or sizing.",,https://linked.data.gov.au/def/earthsci-for/mineral-resource-geology,"https://linked.data.gov.au/def/earthsci-for/geometallurgy|https://linked.data.gov.au/def/earthsci-for/grade-control",,https://linked.data.gov.au/def/earthsci-for
