iri,label,notation,definition,altLabels,broader,narrower,related,scheme
http://qudt.org/vocab/unit/FT-PER-HR,foot per hour,ft/h,Foot per hour (plural feet per hour) is an imperial unit for linear velocity expressed as ft/hr.,"ft/hr|ft_h",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/FT-PER-SEC,foot per second,ft/s,"Foot per second (plural feet per second) is a unit of both speed (scalar) and velocity (vector quantity, which includes direction). It expresses the distance in feet (ft) travelled or displaced, divided by the time in seconds (s). The corresponding unit in the International System of Units (SI) is the metre per second.","fps|ft s|ft/sec|ft_s",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/FT2,square foot,ft²,"The square foot is an imperial unit and US customary unit of area, used mainly in the US, Canada, UK, Hong Kong, Bangladesh, India, Pakistan and Afghanistan. It is defined as the area of a square with sides of 1 ft in length.","FOOT2|Square Imperial Foot|sq ft|square feet",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/FT3,cubic foot,ft³,"The cubic foot is an imperial and US customary unit of volume, used in the US and the UK. It is defined as the volume of a cube with sides of 1 ft (0.3048 m) in length. To calculate cubic feet multiply length × width × height.",cubic imperial foot,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/FT3-PER-DAY,cubic foot per day,ft³/d,Power of the unit foot according to the Anglo–American and the imperial system of units with the exponent 3 divided by the unit for time day.,"ft³/day|ft³_day",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/FT3-PER-HR,cubic foot per hour,ft³/h,Power of the unit foot according to the Anglo–American and the imperial system of units with the exponent 3 divided by the unit hour.,"ft³/hr|ft³_h",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GALILEO,galileo,Gal,"The galileo (or Gal) is the unit of acceleration of free fall used extensively in the science of gravimetry. The galileo is defined as 1 cm/s². Unfortunately, the galileo is often denoted with the symbol Gal, not to be confused with the gallon that also uses the same symbol (gal).","cm/s²|cm_s²|gal",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GAL_IMP,imperial gallon,gal{Imp},"Imperial gallon is an imperial unit for liquid volume, expressed as gal{Imp}. It corresponds to 4.5609 litres.","galIMP|imp gal",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GAL_US,US gallon,gal (US),"United States (US) Gallon is a unit for liquid volume, corresponding to 3.78541178 litres.",Queen Anne's wine gallon,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GAUSS,gauss,Gs,The gauss is the Centimetre–Gram–Second (CGS) system unit for magnetic flux density (B).,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GM,gram,g,"The gram (g) is a unit of mass in the metric system. The name comes from the Greek gramma, a small weight identified in later Roman and Byzantine times with the Latin scripulum or scruple (the English scruple is equal to about 1.3 g). The gram was originally defined to be the mass of one cubic centimetre of pure water, but to provide precise standards it was necessary to construct physical objects of specified mass. One gram is now defined to be 1/1000 of the mass of the standard kilogram, a platinum–iridium bar carefully guarded by the International Bureau of Weights and Measures in Paris for more than a century. (The kilogram, rather than the gram, is considered the base unit of mass in the International System of Units [SI].) The gram is a small mass, equal to about 15.432 grains or 0.035273966 oz.","GRAMS|gm|gms|grams",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GM-PER-CentiM3,gram per cubic centimetre,g/cm³,"Gram per cubic centimetre is an International System of Units (SI) derived unit of density, defined by mass in grams divided by volume in cubic centimetres. The official SI symbol is g.cm⁻³, or equivalently g/cm³. Also defined as 0.001-fold of the SI base unit kilogram divided by the 0.000 001-fold of the power of the SI base unit metre with the exponent 3.","G/CM3|G_CM3|g/cc|g_cm³|gcm⁻³|gm/cc|gm/cm³",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GM-PER-L,gram per litre,g/l,"Gram per litre is an International System of Units (SI) derived unit of density, defined by mass in grams divided by volume in litres. The official SI symbol is g/l (or g.l⁻¹). Also defined as 0.001-fold of the SI base unit kilogram divided by the unit litre.","G/L|G_L|g/L|g_l|gram per liter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GM-PER-M3,gram per cubic metre,g/m³,"Gram per cubic metre is an International System of Units (SI) derived unit of density, defined by mass in grams divided by volume in cubic metres. The official SI symbol is g.m⁻³ (or g/m³).","G/M3|g_m³",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GM-PER-MilliL,grams per millilitre,g/ml,Grams per millilitre (g/ml) is a measure of concentration. The number of grams of a material of interest within the volume of one millilitre of total material. Also defined as 0.001-fold of the International System of Units (SI) base unit kilogram divided by the 0.001-fold of the unit litre,"G_ML|Grams/millilitre|g/mL|g_ml|grams per milliliter|grams/milliliter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GRAD,grad,grad,Grad is a unit for plane angle.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GRAIN,grain,gr{UK},"A grain is a unit of measurement of mass that is nominally based upon the mass of a single seed of a cereal. The grain is the only unit of mass measure common to the three traditional English mass and weight systems; the obsolete Tower grain was, by definition, exactly 1/64 of a troy grain. Since 1958, the grain or troy grain measure has been defined in terms of units of mass in the International System of Units (SI) as precisely 64.79891 mg. Thus, 1 gram ≈ 15.4323584 grains. There are precisely 7000 grains per avoirdupois pound in the imperial and US customary units, and 5760 grains in the troy pound.",gr_UK,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GRAY,gray,Gy,"The International System of Units (SI) unit of radiation dose. Radiation carries energy, and when it is absorbed by matter the matter receives this energy. The dose is the amount of energy deposited per unit of mass. One gray is defined to be the dose of one joule of energy absorbed per kilogram of matter, or 100 rad. The unit is named for the British physician L Harold Gray (1905–65), an authority on the use of radiation in the treatment of cancer.",J/kg,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/Gamma,gamma,γ,Gamma is the Centimetre–Gram–Second (CGS) system unit for magnetic field.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GigaBYTE,gigabyte,GB,"The gigabyte is a multiple of the unit byte for digital information storage. The prefix giga means 10⁹ in the International System of Units (SI), therefore 1 GB is 1 000 000 000 B. The unit symbol for the gigabyte is GB or Gbyte, but not Gb (lowercase b) which is typically used for the gigabit. Historically, the term has also been used in some fields of computer science and information technology to denote the gibibyte, or 1073741824 B.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/GigaPA,gigapascal,GPa,1 000 000 000-fold of the International System of Units (SI) derived unit pascal.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/HA,hectare,ha,"The US customary metric unit of land area, equal to 100 acres. One hectare is a square hectometre, that is, the area of a square 100 metres on each side: exactly 10 000 m² or approximately 107 639.1 ft², 11 959.9 yd², or 2.471054 acres.",HA,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/HR,hour,h,"The hour (common symbol: h or hr) is a unit of measurement of time. In modern usage, an hour comprises 60 min, or 3600 s. It is approximately 1/24 of a mean solar day. An hour in the Universal Coordinated Time (UTC) time standard can include a negative or positive leap second, and may therefore have a duration of 3599 or 3601 seconds for adjustment purposes. Although it is not a standard defined by the International System of Units (SI), the hour is a unit accepted for use within the SI, represented by the symbol h.","HR|hr",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/HZ,hertz,Hz,"The hertz (Hz) is the International System of Units (SI) unit of frequency defined as the number of cycles per second of a periodic phenomenon. One of its most common uses is the description of the sine wave, particularly those used in radio and audio applications, such as the frequency of musical tones. The unit is named for Heinrich Rudolf Hertz, who was the first to conclusively prove the existence of electromagnetic waves.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/IN,inch,in,"An inch (in) is the name of a unit of length in a number of different systems, including imperial units, and US customary units. There are 36 in in a yard and 12 in in a foot, and 1 in equals 25.4 mm. The difference between a US customary inch and an imperial inch is insignificant for most applications (the accepted value of 25.4 mm is 1.7 millionths of an inch longer than the old imperial inch and 2 millionths of an inch shorter than the old US inch). Corresponding units of area and volume are the square inch and the cubic inch.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/J,joule,J,"The joule (J) is the International System of Units (SI) unit for work or energy, defined to be the work done by a force of 1 N acting to move an object through a distance of 1 m in the direction in which the force is applied. Equivalently, since kinetic energy is one half the mass times the square of the velocity, 1 J is the kinetic energy of a mass of 2 kg moving at a velocity of 1 m/s.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/J-PER-CentiM2,joule per square centimetre,J/cm²,Joule per square centimetre (J/cm²) is a measure of energy density. This unit is commonly used in the International System of units (SI). Also defined as derived SI unit joule divided by the 0.0001-fold of the power of the SI base unit metre by exponent 2.,"J_cm²|joule/square centimeter|joule/square centimetre|joules per square centimeter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/K,kelvin,K,"The International System of Units (SI) base unit of temperature, previously called the degree kelvin. One kelvin (K) represents the same temperature difference as one degree Celsius. In 1967, the General Conference on Weights and Measures defined the temperature of the triple point of water (the temperature at which water exists simultaneously in the gaseous, liquid, and solid states) to be exactly 273.16 K. Since this temperature is also equal to 0.01 °C, the temperature in kelvins is always equal to 273.15 plus the temperature in degrees Celsius. The kelvin equals exactly 1.8 °F. The unit is named for the British mathematician and physicist William Thomson (1824–1907), later known as Lord Kelvin after he was named Baron Kelvin of Largs.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloBAR,kilobar,kbar,"The kilobar (kbar) is derived from the bar and is equivalent to 1000 or 10³ bars. It is not an International System of Units (SI) or Centimetre–Gram–Second (CGS) unit, but is accepted for use with the SI.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloBYTE,kilobyte,kB,"The kilobyte is a multiple of the unit byte for digital information equivalent to 1000 bytes. Although the prefix kilo means 1000, the term kilobyte and symbol kB have historically been used to refer to either 1024 (2¹⁰) bytes or 1000 (10³) bytes, dependent upon context, in the fields of computer science and information technology. This ambiguity is removed in the Quantities, Units, Dimensions and Types Ontology (QUDT), with kibibyte (KiB) used to refer to 10²⁴ bytes.","KB|Kilo Byte",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloEV,kilo electron volt,keV,"Kilo electron volt is a unit for energy and work expressed as keV, and is a multiple of the electron volt (eV), where 1 keV = 1000 eV.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloGM,kilogram,kg,"The kilogram (kg), also known as the kilo, is the base unit of mass in the International System of Units (SI) and is defined as being equal to the mass of the International Prototype Kilogram (IPK), which is almost exactly equal to the mass of 1 litre of water. The avoirdupois (or international) pound, used in both the imperial system and US customary units, is defined as exactly 0.45359237 kg, making 1 kg approximately equal to 2.2046 avoirdupois pounds.","KG|KGS|k|kgs|kilo|kilogramme|kilograms",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloGM-PER-L,kilogram per litre,kg/l,"Kilogram per litre is an International System of Units (SI) derived unit of density, defined by mass in kilograms divided by volume in litres. The official SI symbol is kg/l (or kg.l⁻¹). Also defined as the SI base unit kilogram divided by the unit litre.","KG/L|KG_L|kg.l⁻¹|kg/L|kg_l",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloGM-PER-M,kilogram per metre,kg/m,"Kilogram per metre (kg/m) is a unit of linear mass density. This unit is commonly used in the International System of Units (SI). Kilogram per metre (kg/m) has a dimension of ML⁻¹ where M is mass, and L is length. This unit is the standard SI unit in this category.","kg_m|kilogram/meter|kilogram/metre|kilograms per meter|kilograms per metre",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloGM-PER-M3,kilogram per cubic metre,kg/m³,"Kilogram per cubic metre is an International System of Units (SI) derived unit of density, defined by mass in kilograms divided by volume in cubic metres. The official SI symbol is kg.m⁻³ (or kg/m³).","KG/M3|KG_M3|Kg/m³|kg_m³|kgs/m³",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloJ,kilojoule,kJ,"The kilojoule is a multiple of the unit joule, the unit of energy in the International System of Units (SI), equivalent to 1000 or 10³ joules. Also defined as 1000-fold of the SI derived unit joule.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloL,kilolitre,kl,"The kilolitre is a multiple of the unit litre, a non-International System of Units (SI) metric system unit of volume, equivalent to 1000 or 10³ litres.","KL|kL",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloLB_M-PER-IN2,thousand pounds per square inch,kpsi,"A scaled unit derived from psi, equivalent to a thousand psi (1000 lbf/in²).",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloM,kilometre,km,"The kilometre (km) is a common metric unit of length or distance. 1 km equals exactly 1000 m, about 0.62137119 mi, 1093.6133 yd, or 3280.8399 ft. Oddly, higher multiples of the metre are rarely used; even the distances to the farthest galaxies are usually measured in kilometres.","KM|KMTR|kilomet|kilometer|kilometers|kilometres|kmtr",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloN,kilonewton,kN,"The kilonewton (kN) is a multiple of the unit newton (N), the International System of Units (SI) unit of force.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/KiloPA,kilopascal,kPa,Kilopascal (kPa) is a unit of pressure. 1 kPa is approximately the pressure exerted by a 10 g mass resting on a 1 cm² area. 101.3 kPa = 1 atm. There are 1000 Pa in 1 kPa.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/L,litre,l,"The litre (l or L) is a non-International System of Units (SI) metric system unit of volume equal to 1 dm³, 1000 cm³ or 1/1000 m³. If the lowercase ""l"" is used as the symbol, it is sometimes rendered as a cursive ""l"" to help distinguish it from the capital ""I"", although this usage has no official approval by any international bureau.","L|liter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/L-PER-DAY,litre per day,l/d,The unit litre (l) divided by the unit day (d).,"L/d|L/day|l/day|l_d",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/L-PER-HR,litre per hour,l/h,The unit litre (l) divided by the unit hour (h).,"L/h|L/hr|l_h",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/L-PER-MIN,litre per minute,l/min,The unit litre (l) divided by the unit minute (min).,"L/min|l_min",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/LB,pound mass,lbm,"A pound of mass, based on the international standard definition of the pound as exactly 0.45359237 kg.","avoirdupois pound|imperial pound|lb|pound",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/LB_F,pound force,lbf,Pound force is an imperial unit for force expressed as lbf.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/LB_M-PER-FT,pound per foot,lb/ft,Pound per foot is an imperial unit for mass per length.,"lb_ft|lbs/ft|pounds per foot",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/LB_M-PER-FT3,pound per cubic foot,lb/ft³,Pound per cubic foot is an imperial unit for density.,"Pounds per Cubic Feet|lb_ft³|lbs/ft³",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/LB_M-PER-GAL,pound per gallon,lb/gal,Pound per gallon is an imperial unit for density.,"lb_gal|lbs/gal|pounds per gallon",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/LB_T,troy pound,lbt,"An obsolete unit of mass; the troy pound has been defined as exactly 5760 grains, or 0.3732417216 kg. A troy ounce is 1/12th of a troy pound.",pound troy,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/LY,light year,ly,"A unit of length defining the distance, in metres, that light travels in a vacuum in one year.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/M,metre,m,"The metric and International System of Units (SI) base unit of distance. The 17th General Conference on Weights and Measures in 1983 defined the metre as that distance that makes the speed of light in a vacuum equal to exactly 299 792 458 m/s. The speed of light in a vacuum, c, is one of the fundamental constants of nature. The metre is equal to approximately 1.0936133 yd, 3.280840 ft, or 39.370079 in.","M|MTR|met*|meter|mtr",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/M-PER-HR,metre per hour,m/h,"Metre per hour (m/h) is a metric unit of both speed (scalar) and velocity (vector quantity which specifies both magnitude and a specific direction). By definition, an object travelling at a speed of 1 m/h for an hour would move 1 m.","m_h|mh⁻¹",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/M-PER-SEC,metre per second,m/s,"Metre per second (m/s) is an International System of Units (SI) derived unit of both speed (scalar) and velocity (vector quantity which specifies both magnitude and a specific direction), defined by distance in metres divided by time in seconds. The official SI symbol is ms⁻¹ (or m/s).","m_s|ms⁻¹",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/M-PER-SEC2,metre per square second,m/s2,"Metre per square second is the unit of acceleration in the International System of Units (SI). As a derived unit it is composed from the SI base units of length, the metre, and the standard unit of time, the second. Its symbol is written in several forms as m/s², or ms⁻². As acceleration, the unit is interpreted physically as change in velocity or speed per time interval, that is, metre per second per second.","m/s²|metre per second squared|ms⁻²",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/M2,square metre,m²,The International System of Units (SI) unit of area is the square metre. A unit of area equal to that of a square of sides 1 m.,"M2|square meter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/M3,cubic metre,m³,"The International System of Units (SI) unit of volume, equal to 1 × 10⁶ cm³, 1000 l, 35.3147 ft³ or 1.30795 yd³. A cubic metre holds about 264.17 gal (US) or 219.99 gal{Imp}.","M3|cubic meter|cubic meters|cubic metres|mc|meters cubed|metres cubed",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/M3-PER-DAY,cubic metre per day,m³/d,Power of the International System of Units (SI) base unit metre with the exponent 3 divided by the unit day.,"cubic meter per day|m³/day|m³_d",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/M3-PER-HR,cubic metre per hour,m³/h,"Cubic metre per hour (m³/h) is a unit in the category of volume flow rate. Cubic metre per hour has a dimension of L³T⁻¹ where L is length, and T is time. It can be converted to the corresponding standard International System of Units (SI) unit m³/s by multiplying its value by a factor of 0.00027777777.","cubic meter per hour|cubic meter/hour|cubic meter/hr|cubic meters per hour|cubic metre/hour|cubic metre/hr|flowrate|m³_h",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MI,imperial mile,mi,"The exact length of the land mile (mi) varied slightly among English-speaking countries until the international yard and pound agreement in 1959 established the yard as exactly 0.9144 m, giving a mile of exactly 1609.344 m. The US adopted this international mile for most purposes, but retained the pre-1959 mile for some land-survey data, terming it the US survey mile. In the US, statute mile formally refers to the survey mile, about 3.219 mm (1/8 in) longer than the international mile (the international mile is exactly 0.0002% less than the US survey mile).","MILE|international mile|mile|statute mile",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MI2,square mile,mi²,"The square mile is an imperial and US unit of measure for an area equal to the area of a square of one statute mile. It should not be confused with miles square, which refers to the number of miles on each side squared. For instance, 20 miles square (20 × 20 mi) is equal to 400 square miles. One square mile is equivalent to: 4 014 489 600 in², 27 878 400 ft², 3 097 600 yd², 640 acres, 258.9988110336 ha, 2560 roods, 25 899 881 103.36 cm², 2 589 988.110336 m², 2.589988110336 km². When applied to a portion of the Earth's surface, which is curved rather than flat, 'square mile' is an informal synonym for section.","MILE2|sq mi|square imperial mile",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MIN,minute,min,"A minute is a unit of measurement of time. The minute is a unit of time equal to 1/60 (the first sexagesimal fraction) of an hour or 60 s. In the Coordinated Universal Time (UTC) time scale, a minute on rare occasions has 59 or 61 seconds. The minute is not an International System of Units (SI) unit; however, it is accepted for use with SI units. The SI symbol for minute or minutes is min (for time measurement) or the prime symbol after a number, e.g. 5' (for angle measurement, even if it is informally used for time).",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MI_N,nautical mile,nmi,"A unit of distance used primarily at sea and in aviation. The nautical mile (nmi) is defined to be the average distance on the Earth's surface represented by one minute of latitude. In 1929, an international conference in Monaco redefined the nautical mile to be exactly 1852 m or 6076.11549 ft, a distance known as the international nautical mile. The international nautical mile equals about 1.1508 statute miles. There are usually 3 nautical miles in a league. The unit is designed to equal 1/60 degree, although actual degrees of latitude vary from about 59.7 to 60.3 nautical miles. (Note: using data from the Geodetic Reference System 1980, the 'true' length of a nautical mile would be 1852.216 m).","NM|international nautical mile",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MO,month,mo,"A unit of time corresponding approximately to one cycle of the moon's phases, or about 30 days or 4 weeks. Also known as the 'Synodic Month' and calculated as 29.53059 days.",synodic month,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MOL,mole,mol,"The mole (mol) is a unit of measurement used in chemistry to express amounts of a chemical substance (as distinct from its mass or weight). The official definition, adopted as part of the International System of Units (SI) in 1971, is that 1 mol of a substance contains just as many elementary entities (atoms, molecules, ions, or other kinds of particles) as there are atoms in 12 g of carbon-12 (carbon-12 is the most common atomic form of carbon, consisting of atoms having 6 protons and 6 neutrons). This corresponds to a value of 6.02214179(30) × 10²³ elementary entities of the substance.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MegaBYTE,megabyte,MB,The megabyte is defined here as 1 000 000 bytes.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MegaJ,megajoule,MJ,"The megajoule (MJ) is a multiple of the unit joule (J), the unit of energy in the International System of Units (SI), equivalent to one million or 10⁶ joules. Also defined as 1 000 000-fold of the derived unit joule.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MegaL,megalitre,Ml,"The megalitre (Ml) is a multiple of the unit litre (l), a non-International System of Units (SI) metric system unit of volume, equivalent to one million or 10⁶ litres. Also defined as 1 000 000-fold of the unit litre.",ML,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MegaLB_F,megapound force,Mlbf,"Megapound force (Mlbf) is a multiple of the unit pound force (lbf), a unit of force used in some systems of measurement, including English Engineering units and the foot–pound–second system. 1 Mlbf is equivalent to 1 000 000 lbf.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MegaPA,megapascal,MPa,"The megapascal (MPa) is a multiple of the pascal (Pa), the International System of Units (SI) unit of pressure. 1 MPa equals 1 000 000 or 10⁶ pascals. Also defined as 1 000 000-fold of the derived unit pascal.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroGM,microgram,µg,Microgram (μg) is a unit of mass equal to one-millionth of 1 g or 10⁻⁶ g. Also defined as 0.000000001-fold of the International System of Units (SI) base unit kilogram.,"UG|U_G|micrograms",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroGM-PER-GM,micrograms per gram,µg/g,A measure of concentration. The number of micrograms (μg) of a material of interest within the mass of 1 g of total material. Also defined as one part per 10⁶ (million) by mass of the measurand in the matrix.,"Microgrammes Per Gram|UG/G|µg_g",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroGM-PER-KiloGM,microgram per kilogram,µg/kg,A measure of concentration. The number of micrograms (μg) of a material of interest within the mass of 1 kg of total material. Also defined as mass ratio of 0.000000001-fold of the International System of Units (SI) base unit kilogram divided by the SI base unit kilogram.,"Microgrammes Per Kilogram|UG/KG|µg_kg",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroGM-PER-L,microgram per litre,µg/l,A measure of concentration. The number of micrograms (μg) of a material of interest within the volume of one litre (l) of total material. Also defined as 0.000000001-fold of the International System of Units (SI) base unit kilogram divided by the unit litre.,"Microgrammes Per Litre|UG/L|ug/l|ugm/L|µg_l|μg/L|μg·L⁻¹",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroM,micrometre,µm,"The micrometre (μm), also commonly known by the non-International System of Units (SI) term micron, is a unit of length in the SI equalling 1×10⁻⁶ metre; that is, one millionth of a metre (or one thousandth of a millimetre, 0.001 mm, or about 0.00004 in).","UMTRE|micrometres|micron|um|umtre",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroS,microsiemens,µS,"Microsiemens (μS) is a unit of electrical conductance, susceptance and admittance equal to one-millionth of a siemens or 10⁻⁶ siemens. Also defined as 0.000001-fold of the International System of Units (SI) derived unit siemens.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroS-PER-CentiM,microsiemens per centimetre,µS/cm,A measure of conductivity. The number of microsiemens divided by the number of centimetres. Also defined as 0.000001-fold of the International System of Units (SI) derived unit Siemens divided by the 0.01-fold of the SI base unit metre.,"SI|µS_cm",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroS-PER-M,microsiemens per metre,µS/m,A measure of conductivity. The number of microsiemens divided by the number of metres. Also defined as 0.000001-fold of the International System of Units (SI) derived unit Siemens divided by the SI base unit metre.,µS_m,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MicroSV,microsievert,µSv,"The microsievert is a measure of dose equivalent for ionizing radiation, equal to one-millionth of one sievert or 10⁻⁶ sievert.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliGAL,milligal,mGal,0.001-fold of the unit of acceleration called Gal according to the Centimetre–Gram–Second (CGS) system of units.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliGM,milligram,mg,Milligram (mg) is a unit of mass equal to one-thousandth of one gram or 10⁻³ grams. Also defined as 0.000001-fold of the International System of Units (SI) base unit kilogram.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliGM-PER-GM,milligrams per gram,mg/g,A measure of concentration. The number of milligrams of material of interest per gram of total material in a sample. Also defined as the 0.000001-fold of the International System of Units (SI) base unit kilogram divided by the 0.001-fold of the SI base unit kilogram.,mg_g,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliGM-PER-L,milligram per litre,mg/l,A measure of concentration. The number of milligrams (mg) of a material of interest within the volume of one litre (l) of total material. Also defined as 0.000001-fold of the International System of Units (SI) base unit kilogram divided by the unit litre.,"MG_L|Milligrams/litre|mg/L|mg_l",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/MilliL,millilitre,ml,"The Centimetre–Gram–Second (CGS) system unit of volume, equal to 10⁻⁶ cubic metre, 10⁻³ litre, or about 0.0610237 in³. Also defined as 0.001-fold of the unit litre.","ML|mL",,,,https://linked.data.gov.au/def/uom-geoscience
